-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
-999
2.6e-10
2.81e-10
3.43e-10
4.46e-10
5.9e-10
7.75e-10
1.02e-09
1.46e-09
2.01e-09
2.75e-09
3.29e-09
3.81e-09
4.32e-09
4.89e-09
5.16e-09
5.31e-09
5.35e-09
5.28e-09
5.09e-09
4.89e-09
4.62e-09
4.27e-09
3.84e-09
3.28e-09
2.99e-09
2.73e-09
2.49e-09
2.27e-09
2.08e-09
1.89e-09
1.66e-09
1.43e-09
1.2e-09
9.66e-10
7.33e-10
5.1e-10
3.09e-10
1.16e-10
-6.9e-11
-2.46e-10
-4.14e-10
-2.24e-10
-2.24e-10
-1.21e-10
-1.21e-10
-6.92e-11
-6.92e-11
-3.98e-11
-3.98e-11
-2.47e-11
-2.47e-11
-1.67e-11
-1.67e-11
-1.24e-11
-1.24e-11
-1.05e-11
-1.05e-11
-9.12e-12
-9.12e-12
-6.92e-12
-6.92e-12
-3.04e-12
-3.04e-12
-1.09e-12
-1.09e-12
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
-8.24e-13
